Y,X1,X2,X3
51987096,657,168,471
75546600,615,296,415
127839060,365,423,828
156463758,957,186,879
197920800,918,490,440
275857280,580,712,668
46085640,697,190,348
315513986,746,733,577
219081664,692,752,421
99592119,837,319,373
24439800,138,322,550
21317088,403,76,696
27866520,454,110,558
107149640,598,527,340
195516200,905,982,220
2323230,69,481,70
7300788,852,11,779
8496768,218,928,42
54391680,672,95,852
23790052,247,484,199
588477500,650,950,953
392346075,575,957,713
152489184,408,838,446
9488880,191,360,138
154605090,398,551,705
64761662,721,463,194
12162150,567,195,110
49675840,928,101,530
54017070,318,265,641
251182080,720,736,474
15885324,364,117,373
35412300,77,700,657
15923520,76,270,776
15459840,244,80,792
278108446,721,394,979
10943310,310,287,123
78577200,690,780,146
437888,622,11,64
369732555,699,591,895
743808,894,26,32
32003904,992,38,849
23316920,538,220,197
66125353,229,497,581
40064648,289,172,806
16217046,191,159,534
6156000,228,450,60
219717480,282,815,956
152840540,853,310,578
248049246,433,933,614
45425664,108,992,424
38878560,406,336,285
330014580,805,807,508
373276475,541,965,715
250019898,789,538,589
200434080,484,493,840
243915840,981,480,518
4241484,106,78,513
3954013,223,149,119
19374152,238,866,94
120006480,347,880,393
241094510,313,985,782
182016549,363,507,989
40623330,209,570,341
23173755,435,319,167
70167642,537,827,158
290941200,744,550,711
14872464,597,48,519
163014000,400,807,505
52784363,419,263,479
106868916,543,231,852
25406010,823,343,90
108998136,342,908,351
365786960,770,952,499
57625020,405,284,501
30330652,731,46,902
236052580,545,779,556
72953920,208,710,494
340160625,489,795,875
127225296,297,653,656
26992836,137,842,234
454844361,631,723,997
10301610,57,530,341
293777183,959,437,701
79385020,677,410,286
9157876,139,91,724
14638428,289,378,134
55989126,687,282,289
4816200,349,575,24
193337222,586,619,533
19981920,313,420,152
1004508,6,786,213
231178500,861,716,375
646536992,992,659,989
185271600,600,853,362
258859020,381,844,805
12583200,490,856,30
206534574,439,886,531
540932310,927,734,795
1274427,7,297,613
52960695,285,289,643
56842616,113,554,908
6308190,527,114,105
192942400,322,800,749
118432428,866,991,138
284003820,755,729,516
2272400,380,260,23
85001721,811,713,147
919338,826,159,7
37018960,713,440,118
51973284,506,901,114
82505560,521,535,296
274800960,951,903,320
481320,6,210,382
211814904,301,807,872
216309955,629,631,545
3974880,91,416,105
3249792,32,217,468
194688000,676,720,400
116926173,819,261,547
93184938,921,438,231
50985630,915,111,502
222251328,312,886,804
6248112,34,589,312
5494440,868,10,633
13115700,114,767,150
494898732,718,771,894
37547475,75,833,601
10602618,78,751,181
5523000,789,250,28
29082600,75,642,604
20539893,187,123,893
4392080,176,155,161
145955908,292,707,707
1624350,546,5,595
78157242,134,687,849
7448832,159,122,384
12011688,164,117,626
188534214,809,726,321
208199266,479,506,859
1407332,74,74,257
17506008,52,634,531
17132300,950,142,127
138701316,806,258,667
81036774,161,717,702
447661716,827,948,571
94541304,858,676,163
121646448,954,138,924
249954705,819,341,895
22556820,239,660,143
720516,291,619,4
299353244,614,769,634
38511450,257,675,222
19367400,573,200,169
29275904,62,527,896
15360840,40,891,431
182798050,475,634,607
1119348,9,236,527
199596600,930,294,730
64638000,504,150,855
166773825,255,885,739
23352672,248,177,532
118823220,751,586,270
1822590,30,263,231
143540800,871,412,400
124997210,254,871,565
110444330,535,443,466
239493526,851,446,631
2923536,678,196,22
23530500,378,249,250
10784640,492,548,40
12517296,44,628,453
107375400,550,374,522
31600296,98,477,676
287793480,617,920,507
192280606,301,721,886
1838052,324,31,183
56263977,297,217,873
522593100,835,915,684
4032288,936,359,12
16137450,545,30,987
492976812,659,969,772
153919650,465,790,419
274271688,414,874,758
213268672,272,844,929
76162574,233,353,926
110361636,378,577,506
153995672,943,274,596
363579840,830,648,676
338080392,936,599,603
108483534,478,453,501
63308304,513,144,857
96995778,271,493,726
8549728,227,88,428
62478350,575,242,449
63887604,814,618,127
46293380,265,734,238
4195191,847,127,39
67432188,498,857,158
2279700,510,745,6
10047840,346,33,880
44851968,618,896,81
324503941,991,619,529
77079988,542,337,422
363926610,453,915,878
40353984,772,132,396
33818304,312,797,136
59506688,512,256,454
112671000,390,642,450
423070560,957,614,720
22887438,399,58,989
50104320,466,210,512
29097366,743,642,61
4911452,91,131,412
243036864,872,392,711
223913340,735,958,318
465783912,564,946,873
149758336,416,364,989
72504424,424,271,631
78600,30,655,4
23051400,373,103,600
777841218,982,889,891
34710390,899,130,297
27312525,941,135,215
1638063,81,189,107
57319200,300,419,456
500761956,556,993,907
17544800,91,200,964
50429742,214,579,407
37807484,157,572,421
283605628,454,967,646
28741680,764,627,60
4739328,16,726,408
36557136,308,314,378
274459560,876,970,323
565728,71,332,24
125184906,153,966,847
47831148,349,846,162
173426400,800,259,837
10986852,822,41,326
497625246,786,883,717
16683393,53,951,331
76950874,578,143,931
92188416,614,391,384
190745760,710,348,772
29764584,753,732,54
87788340,655,438,306
1872450,30,855,73
576312070,986,695,841
88245000,424,625,333
157594080,527,560,534
52145451,261,843,237
17367504,66,296,889
212246772,964,929,237
76649496,413,296,627
54336000,640,300,283
82596800,760,260,418
446422686,629,834,851
319175000,751,850,500
13057380,126,430,241
5902260,78,235,322
69698090,469,385,386
69397184,151,688,668
222449104,908,839,292
59710392,909,552,119
644640,316,8,255
81524520,462,510,346
249444000,480,975,533
139617280,740,268,704
17753876,49,478,758
316879824,978,401,808
128251575,881,647,225
120315936,428,424,663
1016554,77,287,46
489398112,518,972,972
16154829,927,37,471
40359990,246,209,785
24964000,790,200,158
26877088,98,488,562
77263065,705,243,451
44373884,964,241,191
4977544,11,916,494
14656980,69,430,494
93188085,685,137,993
185751552,896,336,617
3448368,6,933,616
75337650,251,435,690
417570792,978,617,692
2498320,20,668,187
83434624,551,676,224
66598938,483,343,402
114293636,709,191,844
46261215,385,711,169
76282044,163,708,661
225126072,787,348,822
55115190,765,221,326
28374528,273,928,112
36107610,490,847,87
178557855,321,805,691
6494148,942,18,383
71415168,726,212,464
27541440,120,438,524
3120390,21,762,195
10410400,65,182,880
67066632,698,157,612
20032400,976,25,821
281509800,440,663,965
285679353,503,591,961
6060600,555,390,28
14388864,128,303,371
13030995,321,115,353
18955017,153,541,229
39178944,632,72,861
157199388,967,437,372
7982208,656,26,468
387303367,781,527,941
193380642,406,897,531
54664008,258,658,322
162548820,790,414,497
393923250,945,525,794
81232156,556,193,757
22480035,995,51,443
51131115,63,887,915
34196400,450,322,236
10064715,997,15,673
48478482,533,279,326
95274144,413,288,801
30464400,75,479,848
100770560,704,340,421
16952040,155,434,252
15873975,225,871,81
139790904,961,551,264
51417696,292,264,667
33563940,474,194,365
105600165,165,841,761
41473224,156,751,354
7580800,515,92,160
27648192,152,312,583
383760,13,123,240
94101195,347,505,537
7237824,33,298,736
128714670,846,189,805
274798440,892,978,315
151810208,536,902,314
36148824,138,789,332
44596520,383,568,205
37239202,266,979,143
132385734,767,774,223
60526080,240,284,888
146144880,428,542,630
142303270,685,431,482
157829737,853,559,331
78222672,594,279,472
42851502,174,309,797
235345440,583,696,580
292768620,354,955,866
248735904,444,956,586
123712420,790,247,634
137510100,315,598,730
51612672,256,951,212
20821450,622,103,325
23642620,115,206,998
572576250,895,750,853
184341651,599,607,507
498832020,921,885,612
33634432,986,832,41
143748,198,66,11
71878520,665,472,229
33256080,855,88,442
6488883,67,459,211
259180857,309,963,871
296472344,868,787,434
178685625,785,607,375
43443400,910,217,220
340950708,459,777,956
13647192,124,166,663
72937500,375,389,500
13189120,644,40,512
12899240,829,40,389
314215600,400,971,809
483095976,822,722,814
209580987,791,651,407
7481565,35,819,261
159186104,931,232,737
3914000,103,190,200
62691750,99,850,745
90081600,245,766,480
504536160,930,827,656
34132056,148,323,714
54463500,125,532,819
82297280,730,208,542
254983680,612,896,465
133167795,971,669,205
12264120,489,330,76
425040,616,138,5
332464080,678,598,820
195625520,895,719,304
1165710,15,98,793
31094700,102,325,938
1353024,6,348,648
193877166,479,419,966
1202250,35,458,75
60474960,639,208,455
79460850,569,285,490
7029126,663,342,31
18541740,105,337,524
2295540,109,585,36
345715128,748,486,951
66480795,129,645,799
156321280,269,908,640
120721080,885,236,578
136408680,719,310,612
27684240,305,488,186
248808420,532,547,855
8239764,78,442,239
13411415,695,23,839
1076010,310,13,267
462553,169,23,119
21134400,272,150,518
45216000,144,785,400
10270800,951,432,25
208715800,460,785,578
2347840,319,8,920
503544600,797,702,900
185282560,512,830,436
328397312,736,706,632
8443968,204,398,104
162351360,829,510,384
7799028,921,292,29
250728750,950,765,345
53684470,197,458,595
306931872,851,416,867
116328740,922,407,310
206636400,477,722,600
623877382,958,701,929
8863880,19,545,856
31387824,621,648,78
2670352,212,47,268
152744592,308,578,858
169951688,542,566,554
20876272,92,284,799
9554038,26,419,877
78938642,358,311,709
251899632,324,967,804
113129128,769,497,296
22388184,119,216,871
495516420,882,915,614
1211322,302,191,21
39006000,660,591,100
2674550,149,359,50
324696000,500,996,652
2567625,167,205,75
233155874,362,911,707
296560544,784,659,574
67384320,120,856,656
18915120,139,336,405
116199863,701,311,533
46021909,331,853,163
144707940,871,468,355
111412392,834,734,182
9397152,974,268,36
10842702,442,111,221
35070630,530,161,411
238336,98,64,38
142115172,516,289,953
265788864,869,472,648
26341848,159,216,767
15888522,906,19,923
88203548,323,932,293
66026532,572,327,353
9752106,53,546,337
145667424,697,336,622
51616620,165,786,398
239424780,868,497,555
2213680,670,826,4
1068560,740,722,2
112911567,163,699,991
48660157,347,299,469
37495260,653,99,580
327131136,986,432,768
10004148,44,567,401
366707620,985,571,652
299896190,817,517,710
144799890,571,535,474
17537750,41,590,725
50740000,944,625,86
113307600,400,861,329
128349680,436,718,410
85998682,187,749,614
347448332,737,791,596
10644960,20,662,804
210600,390,45,12
21470166,109,353,558
82970800,545,865,176
7732260,258,270,111
90811320,678,740,181
6163020,404,135,113
600372,34,218,81
282294272,512,922,598
730800000,875,900,928
28810880,109,640,413
1748229,249,17,413
56931699,159,757,473
212963762,506,667,631
343080,120,3,953
1133144,394,719,4
41109552,211,369,528
14036638,77,898,203
113705475,839,195,695
452122320,923,624,785
236539572,534,919,482
136101028,931,161,908
602419752,886,909,748
17649030,229,210,367
15632500,50,650,481
55464726,422,193,681
6018480,36,643,260
39549420,230,738,233
103297600,800,322,401
151205580,282,586,915
35844270,70,649,789
118702920,502,563,420
75310144,772,469,208
15414822,303,139,366
287887872,843,736,464
118825245,781,189,805
74301192,84,942,939
26704458,594,61,737
21197697,127,943,177
148530870,965,503,306
3162822,43,123,598
506086656,733,696,992
17016780,110,437,354
196209636,497,788,501
2035571,199,53,193
37726560,639,160,369
69619200,700,888,112
222198912,666,832,401
272733020,415,686,958
164523735,727,535,423
66636990,399,586,285
247408000,376,700,940
79736400,575,144,963
98668830,390,431,587
2478545,53,235,199
5670720,80,396,179
53176500,202,585,450
159261872,616,514,503
582276680,710,842,974
20070000,400,223,225
8733000,852,82,125
215646156,309,933,748
63085932,262,546,441
5245900,76,251,275
143129273,973,289,509
25168500,51,987,500
3281040,12,630,434
304048884,877,501,692
30186680,491,116,530
55501824,256,348,623
72435480,312,295,787
119745050,445,758,355
240134400,758,704,450
11632104,36,773,418
20435328,144,648,219
9789552,86,527,216
12188787,39,829,377
117385152,654,632,284
68400850,406,575,293
64689800,943,196,350
113398992,228,868,573
73412550,173,738,575
396586400,670,755,784
34636560,778,636,70
52416576,408,318,404
24990000,1000,42,595
97384960,256,545,698
137599700,775,373,476
20818791,237,89,987
4423407,373,59,201
52497234,218,991,243
8414022,251,906,37
138886176,804,604,286
216645936,611,664,534
52737183,489,521,207
610833300,868,825,853
63849312,423,848,178
558359620,994,754,745
84604576,683,316,392
95658000,596,214,750
249197850,825,519,582
31392900,755,693,60
194440400,944,749,275
17756816,232,781,98
139879296,212,696,948
370965738,442,877,957
222013714,734,689,439
110794320,728,267,570
286365750,674,515,825
23230350,825,361,78
340196520,969,524,670
3325800,964,46,75
101255526,293,438,789
64288128,116,736,753
145682690,265,703,782
18115200,150,136,888
176877897,327,931,581
108567270,255,981,434
26242632,212,234,529
27165600,686,150,264
123664580,871,310,458
22665300,210,215,502
433806738,898,849,569
1026432,297,96,36
193946753,637,311,979
75568032,432,298,587
9353600,148,100,632
759492,438,102,17
43188704,527,394,208
178025796,298,897,666
407255121,729,877,637
904638,7,357,362
17237250,282,815,75
38435400,655,72,815
10219440,42,280,869
23468544,576,463,88
118385960,220,646,833
5582304,7,852,936
108157725,515,585,359
312015930,713,503,870
16398018,117,213,658
50552712,882,644,89
35113896,753,232,201
39818500,970,50,821
26397072,478,104,531
328563344,344,997,958
33767870,655,346,149
38175615,645,327,181
107907066,717,162,929
311515650,850,387,947
118372632,764,217,714
2495824,16,389,401
56443233,121,687,679
445180160,716,928,670
91162344,392,267,871
1951600,574,4,850
645840,345,234,8
346286736,816,471,901
272855695,499,595,919
267510912,516,544,953
79962330,519,310,497
300926388,667,786,574
21202740,130,221,738
142687872,212,864,779
567050688,928,818,747
108355860,295,537,684
54318264,588,494,187
43245156,563,346,222
20502342,743,63,438
354858,102,497,7
21275888,433,74,664
248390472,649,888,431
235558680,708,490,679
6720556,953,43,164
3868350,30,205,629
148975428,538,347,798
315134820,605,702,742
6415920,804,14,570
31725694,169,742,253
40708584,518,666,118
3548601,711,161,31
11296584,149,81,936
147885960,366,890,454
43897392,321,924,148
7088292,258,38,723
85964010,787,331,330
5505786,69,93,858
112170896,848,527,251
43600896,608,332,216
17145945,241,465,153
390843875,787,685,725
132037164,714,357,518
142805520,780,803,228
119625660,274,630,693
272676765,995,501,547
444766828,898,517,958
144629576,707,562,364
14757984,174,114,744
194141604,548,807,439
5684656,292,628,31
12842648,598,767,28
8350776,263,108,294
235363968,828,504,564
177667524,711,698,358
15466646,478,247,131
138659850,603,657,350
31541664,251,374,336
285614997,899,411,773
89992077,483,619,301
538581600,930,762,760
174413180,937,454,410
113162214,426,341,779
61840896,256,326,741
164677056,356,552,838
199964264,332,751,802
253572000,816,565,550
57070728,897,964,66
51759104,127,796,512
393816,488,269,3
6297588,93,114,594
29113630,845,322,107
172956240,538,705,456
32263056,252,454,282
6311536,329,88,218
71090864,862,488,169
28535507,143,203,983
71739668,143,532,943
130458047,487,437,613
63588744,344,893,207
94967576,199,986,484
73504827,963,297,257
11097072,63,872,202
11075680,868,290,44
111617520,841,560,237
534886856,934,724,791
1588909,23,973,71
49452396,173,861,332
133476000,1000,147,908
5036700,515,30,326
20319840,480,137,309
1270130,10,809,157
129631008,723,416,431
2107350,446,63,75
401588400,600,883,758
48234774,843,134,427
69595767,909,141,543
33539968,332,328,308
10050945,831,295,41
18333120,312,113,520
59792870,445,254,529
21298200,922,385,60
146248759,607,503,479
24846000,404,164,375
30404165,139,485,451
34198912,856,227,176
163101400,440,445,833
12078638,269,286,157
11181456,543,176,117
342170075,545,845,743
117045474,463,273,926
54047400,165,380,862
62041707,171,443,819
29212788,341,118,726
641419602,813,842,937
119816922,582,229,899
397819408,794,778,644
77698140,690,142,793
180323310,521,834,415
118688625,225,695,759
45443580,870,533,98
326208320,688,628,755
8712144,938,108,86
16045120,266,464,130
94831740,491,870,222
197405568,698,576,491
59368500,750,158,501
16615530,281,90,657
21067248,236,258,346
154299600,728,675,314
22371552,162,822,168
2925200,206,20,710
61844400,419,738,200
112359816,436,278,927
220488960,768,335,857
108178254,549,534,369
3209679,909,11,321
63921960,724,270,327
15353184,372,536,77
3018708,66,847,54
463964892,926,678,739
94449240,405,237,984
18478170,895,186,111
301754000,628,775,620
66213960,435,359,424
106366260,506,245,858
105259065,991,219,485
244422481,523,629,743
560268,711,1,788
107030825,925,737,157
3654000,145,420,60
94063008,624,667,226
246079610,670,739,497
365521156,559,772,847
167668380,194,873,990
36312408,957,62,612
111638560,880,463,274
123030138,602,563,363
5125136,8,874,733
301114242,627,611,786
354164580,690,847,606
137960151,357,601,643
30147390,63,585,818
14730648,202,309,236
17524620,102,230,747
29617049,121,479,511
80878679,707,139,823
25163145,119,555,381
61726470,815,78,971
27472640,416,508,130
90701478,798,173,657
4715392,32,187,788
74485840,383,572,340
95678856,306,859,364
75917920,494,904,170
16337250,75,318,685
344045520,826,445,936
47799840,80,823,726
277716600,756,395,930
322958468,769,566,742
258888750,930,655,425
174758400,333,820,640
63119007,567,217,513
388200912,534,751,968
8459100,25,964,351
172356000,400,530,813
34511295,193,917,195
223325271,919,871,279
323963856,604,846,634
6718296,706,39,244
712792,2,641,556
450375840,592,790,963
144106144,164,923,952
322040000,1000,485,664
26771360,371,352,205
663164832,816,901,902
29347695,255,681,169
10895094,999,19,574
6407869,23,377,739
9849840,168,110,533
59808720,255,856,274
62997404,569,622,178
2988780,60,109,457
62896923,527,149,801
3207240,90,59,604
160843440,888,307,590
164154312,612,391,686
373501440,860,936,464
456,6,38,2
723600,335,16,135
96347932,757,677,188
615230,94,55,119
1090284,6,482,377
52223220,651,573,140
110757420,863,713,180
533116875,993,625,859
426881664,912,594,788
48069720,947,120,423
98844354,497,254,783
156744432,296,657,806
221844972,573,604,641
29520060,885,124,269
120603552,321,796,472
504979230,742,885,769
17103424,976,52,337
52362400,370,610,232
51675000,125,650,636
29965152,272,301,366
33485400,270,159,780
47488500,865,183,300
420384000,453,1000,928
175557648,602,696,419
25404030,397,158,405
140797020,241,749,780
122094888,613,386,516
149955300,891,340,495
262876796,364,949,761
455516250,938,555,875
8918910,105,363,234
101138544,624,261,621
223232640,998,320,699
46448480,326,548,260
19612224,862,32,711
93917516,154,686,889
7825144,124,139,454
88165440,192,605,759
103580400,133,944,825
239390330,829,862,335
50851392,236,804,268
5973278,118,227,223
87330495,907,917,105
3862320,847,228,20
36095609,131,407,677
26737830,774,235,147
126122073,469,957,281
15582608,118,971,136
20113288,178,689,164
130508280,756,283,610
170209287,963,281,629
235096588,334,706,997
579643220,884,659,995
4987044,634,23,342
17577342,47,474,789
111000,125,111,8
53506224,108,587,844
44080000,950,580,80
54739126,299,478,383
25181849,241,161,649
291218928,494,696,847
7853760,606,108,120
2267892,498,414,11
23348066,581,142,283
124494009,391,633,503
440693940,997,530,834
179037,9,349,57
194093088,367,672,787
59372050,670,479,185
4907448,637,9,856
118705500,300,405,977
11651868,102,241,474
191934060,610,458,687
121305856,139,974,896
102389708,361,388,731
138291405,515,673,399
25944800,350,452,164
70302141,217,507,639
562256992,946,968,614
70764540,901,420,187
675756360,856,795,993
76667280,215,874,408
70858260,198,906,395
38340720,206,188,990
49054896,111,837,528
396688432,502,824,959
47032999,247,487,391
108829368,366,426,698
7108288,88,92,878
56602180,340,601,277
1347050,929,29,50
207738720,672,555,557
45532960,440,631,164
45548406,666,153,447
6402000,776,75,110
422467456,488,976,887
208510236,799,396,659
16790186,323,329,158
12527410,161,310,251
18750336,772,88,276
21319200,945,80,282
30061800,879,90,380
80896608,806,164,612
288603528,746,626,618
158946048,894,192,926
310790961,753,557,741
95418680,547,445,392
109368000,720,310,490
32194800,542,180,330
87633680,97,982,920
77476224,608,246,518
116572500,198,625,942
74341152,261,288,989
661080,15,787,56
9754944,376,46,564
43293360,253,372,460
124359190,542,421,545
13598520,379,65,552
60762258,807,282,267
1902810,410,7,663
177809040,789,360,626
26096784,48,769,707
89143440,346,678,380
9590448,714,46,292
169413120,405,817,512
36289344,62,871,672
221173434,578,697,549
23612486,541,139,314
36266076,462,89,882
612612000,748,910,900
163678320,216,871,870
166188672,274,936,648
27255250,55,901,550
24114528,296,186,438
84633486,763,139,798
152924072,712,427,503
106322004,522,409,498
55494936,289,378,508
380912490,602,645,981
2983364,292,17,601
189224100,650,486,599
13877136,54,728,353
21988512,117,224,839
113127840,215,696,756
88087608,298,782,378
29637036,202,351,418
133245000,1000,315,423
228897972,834,307,894
3552876,54,491,134
14600400,529,100,276
19277475,503,525,73
39547764,732,207,261
167785662,281,654,913
30272970,169,210,853
111226500,990,350,321
282211776,891,448,707
20751288,724,51,562
109184985,735,169,879
4259952,36,519,228
2144650,727,118,25
3350028,33,619,164
117227220,363,335,964
196856448,719,276,992
5267484,302,57,306
17946900,425,782,54
423326250,750,565,999
56217504,518,646,168
147513720,760,667,291
48081884,58,907,914
23234085,441,257,205
95867942,797,439,274
64856880,431,304,495
304338162,874,447,779
331504420,884,419,895
4004880,164,185,132
90476832,492,362,508
177306400,400,883,502
387347376,988,444,883
22250049,997,43,519
5959800,770,516,15
181314720,282,684,940
522626720,719,944,770
88935900,393,730,310
28157424,248,447,254
288050763,539,579,923
19305648,667,603,48
9105444,398,738,31
164318308,266,946,653
345864789,461,751,999
29703080,95,374,836
26532800,805,412,80
25567560,474,60,899
198563680,688,665,434
222795426,307,934,777
7580300,650,119,98
74090940,319,395,588
83988054,509,927,178
14675556,119,258,478
408927506,998,733,559
412085632,619,896,743
11322731,493,193,119
293065850,815,385,934
27760320,252,136,810
597054540,795,764,983
1172655,9,515,253
109057720,380,734,391
46481768,373,421,296
32074560,504,430,148
90082524,476,951,199
2949996,147,29,692
290020644,947,423,724
103281948,693,212,703
36327488,92,464,851
178356192,732,458,532
36360972,387,332,283
124991160,733,290,588
160442100,653,420,585
24935427,423,253,233
564709392,744,789,962
8873808,199,929,48
17416800,615,60,472
72723990,681,590,181
14063896,17,869,952
86382027,409,279,757
71113464,699,314,324
1862784,18,294,352
37450348,181,346,598
61228750,625,146,671
14991240,831,41,440
204999924,628,467,699
10904841,733,513,29
704913,3,521,451
20585550,190,155,699
162049122,426,447,851
34535592,364,378,251
19252800,764,400,63
74938255,889,115,733
16980777,503,341,99
58127020,406,206,695
77745720,215,732,494
12511360,640,173,113
30164400,133,450,504
527863700,665,860,923
91500840,911,135,744
309451072,448,977,707
62860560,496,255,497
278413804,866,667,482
47073320,511,329,280
19702980,99,642,310
33275520,320,477,218
78567489,891,357,247
128417280,727,736,240
85884000,421,600,340
740520,198,34,110
4352920,761,52,110
621299016,846,754,974
19872864,697,66,432
5470560,262,36,580
227177216,896,331,766
78481242,98,881,909
190693386,918,551,377
225534240,540,629,664
377366850,870,945,459
237824964,351,727,932
75401728,874,256,337
3828924,363,879,12
89055120,671,140,948
477735216,848,579,973
494363348,892,659,841
64672344,633,216,473
36079440,296,478,255
6358500,45,150,942
180019620,804,885,253
48147264,132,894,408
914850,950,321,3
56237888,908,316,196
1507536,114,348,38
411859080,634,810,802
4875770,391,145,86
157618520,740,562,379
820704,206,332,12
135601744,296,529,866
59659902,81,986,747
136993290,791,230,753
43433145,861,57,885
207926532,396,851,617
317848500,460,747,925
205631334,337,654,933
15573546,383,753,54
377797368,606,631,988
68959628,388,797,223
496382,877,566,1
158773608,493,756,426
218758320,792,891,310
34126662,647,298,177
4181216,38,184,598
43269420,590,719,102
102871332,501,723,284
130573620,335,486,802
531204507,789,717,939
656574144,916,822,872
32658210,130,271,927
4282278,434,253,39
39287808,168,406,576
10657800,382,279,100
237067425,945,383,655
31926000,626,75,680
46652298,723,77,838
496521900,882,695,810
243726756,798,442,691
8502312,156,458,119
10890180,945,86,134
455962000,710,676,950
83563500,986,250,339
46637664,697,408,164
76134048,174,943,464
18870148,134,407,346
201166361,547,737,499
4404512,106,392,106
35500140,65,702,778
82623590,851,730,133
204142704,824,263,942
117852696,164,962,747
39519513,279,869,163
22203480,43,993,520
59698206,839,134,531
148932756,371,531,756
166831392,339,676,728
5569536,74,84,896
617740,461,2,670
88281900,519,210,810
39349760,76,640,809
91175168,224,613,664
16992250,275,185,334
115943968,944,217,566
97117776,236,497,828
4386480,15,392,746
16909888,74,772,296
196356720,826,280,849
11714032,452,836,31
31212000,918,200,170
251385876,603,588,709
327900132,427,771,996
217276032,674,736,438
62163150,105,811,730
194805720,834,458,510
585941142,922,733,867
149625216,832,927,194
73364928,476,624,247
56355750,230,495,495
999592,44,614,37
83316728,671,748,166
53566310,322,485,343
50591520,210,717,336
336994352,587,848,677
246646944,582,436,972
18063200,337,134,400
118551936,744,368,433
515217300,950,663,818
38586240,435,462,192
221837616,702,504,627
42621040,680,847,74
397265154,897,902,491
146466711,711,487,423
383736,271,4,354
133307082,334,727,549
631800,900,1,702
313866630,974,945,341
63027636,707,437,204
129207960,210,729,844
408542778,783,574,909
146965812,921,556,287
18068358,777,154,151
7954320,690,131,88
363026664,936,483,803
80746875,825,125,783
65422308,329,908,219
54129082,482,263,427
89320088,286,479,652
62249244,703,471,188
10307304,802,42,306
113405968,769,709,208
108030195,403,483,555
3662836,271,31,436
62927200,112,850,661
314045100,822,450,849
26090988,374,302,231
78816780,719,210,522
152391960,815,636,294
12196800,616,825,24
166761738,481,927,374
50504463,79,849,753
108129219,421,543,473
697088,4,224,778
11967384,52,634,363
2081365,5,781,533
13754700,612,899,25
2649416,748,7,506
9686348,812,151,79
23141376,324,72,992
11546080,56,260,793
130505760,528,749,330
102312896,973,106,992
107710164,969,118,942
73567845,801,785,117
192392864,944,563,362
684772920,755,936,969
8638553,31,517,539
210325,5,179,235
1930419,57,53,639
61537476,987,572,109
72370935,117,685,903
327450900,633,700,739
54046528,688,164,479
384586140,573,907,740
172973372,484,743,481
209197296,792,399,662
19697832,77,408,627
152609626,478,533,599
21934656,337,452,144
32917920,776,606,70
1045008,216,41,118
672753570,822,857,955
68762364,638,759,142
537313090,710,881,859
231106044,309,988,757
608436530,995,754,811
144015840,530,296,918
128596545,973,801,165
104953302,397,342,773
144849456,596,628,387
914688,794,288,4
7550109,41,553,333
27215520,186,236,620
26867755,61,643,685
572797750,950,749,805
109555680,390,724,388
9889011,759,101,129
27072370,215,754,167
15535996,361,212,203
335705975,775,583,743
98737632,952,268,387
56570788,211,388,691
30714312,876,373,94
85341264,691,372,332
365714272,524,847,824
210138428,796,901,293
118162512,948,188,663
556620120,765,732,994
6045800,37,430,380
75918260,383,374,530
152219808,981,746,208
82737000,951,300,290
4226040,819,10,516
1799892,68,173,153
102895200,720,461,310
93931983,947,963,103
109614384,264,466,891
37898952,536,273,259
513410976,936,569,964
65404800,100,757,864
129829580,239,692,785
78419502,623,777,162
235377975,345,965,707
208128128,832,454,551
251755185,465,913,593
59889060,812,165,447
71618400,147,672,725
126443520,448,720,392
70700256,346,216,946
272648376,679,858,468
33300000,900,200,185
163739376,317,816,633
166507473,677,957,257
4021920,126,56,570
7856520,235,398,84
11949674,34,359,979
67232025,459,217,675
5916512,112,866,61
184285638,849,558,389
190738800,696,315,870
1729002,102,23,737
9166304,271,302,112
28969584,218,168,791
121374036,487,483,516
370568880,639,659,880
77205312,324,424,562
54823230,198,945,293
140892102,479,702,419
84401217,417,523,387
93846060,198,915,518
117280350,171,725,946
22434936,838,46,582
17392870,374,355,131
2672604,153,22,794
34358984,451,356,214
34282017,259,191,693
499812096,778,956,672
68752488,362,266,714
115879120,515,343,656
31600965,757,363,115
793209834,969,837,978
226438344,488,981,473
303205230,466,855,761
73235625,125,695,843
366966240,755,498,976
1092600,300,607,6
59259600,590,837,120
185948768,356,599,872
847656,772,6,183
104475336,699,952,157
7394388,34,541,402
2675988,28,259,369
129573513,471,443,621
153117216,776,406,486
47827792,422,248,457
18984922,407,281,166
47507600,361,200,658
14221746,77,186,993
192684912,984,994,197
248539008,376,752,879
149723700,420,859,415
110697060,565,348,563
21446775,267,425,189
190490000,500,886,430
180264695,557,845,383
5873364,914,357,18
221267475,897,715,345
96161328,642,316,474
153362205,991,855,181
65201760,243,688,390
251595980,881,436,655
68993280,904,96,795
152160778,833,437,418
283766938,637,617,722
2614437,9,783,371
85320312,674,822,154
246911080,746,380,871
92436360,111,872,955
17290000,208,475,175
65695872,264,604,412
187237490,935,449,446
195048832,736,418,634
58947500,730,95,850
313075344,771,656,619
90988700,275,457,724
3487624,164,98,217
97357520,338,379,760
458850540,886,566,915
13051248,537,62,392
4790016,252,432,44
30089160,477,190,332
59572380,219,335,812
200059008,776,786,328
77978448,263,696,426
423141810,529,910,879
