Y,X1,X2,X3
471280446,798,797,741
32943130,449,110,667
191324430,594,545,591
54445095,645,747,113
28127424,191,236,624
151797525,389,645,605
129299796,827,909,172
340894008,533,987,648
209043020,290,878,821
5004720,315,662,24
2453490,699,27,130
95186740,821,220,527
62359726,962,913,71
393594336,816,633,762
249961302,562,459,969
8740620,35,991,252
47959725,953,75,671
303371520,384,995,794
83146932,179,621,748
32735535,651,565,89
9870120,513,148,130
118365728,278,712,598
104110272,906,126,912
116663520,289,870,464
22847175,73,321,975
124874316,618,849,238
89639000,580,562,275
39985866,122,597,549
111120768,632,432,407
28621608,123,986,236
49683680,529,160,587
217039900,355,794,770
26388900,50,654,807
746389600,953,800,979
224015400,773,322,900
245048328,712,607,567
133139587,887,523,287
22751465,727,55,569
13442396,718,407,46
111639060,162,806,855
20764224,234,118,752
10533760,436,40,604
18466359,123,167,899
525600770,982,641,835
100293050,338,415,715
292612320,429,735,928
199833678,726,627,439
31346784,292,213,504
116378640,537,360,602
65098712,646,236,427
157030650,450,609,573
88156230,107,947,870
178140765,631,295,957
634633848,937,828,818
81829608,98,894,934
426498424,838,946,538
18678528,768,201,121
6960384,171,106,384
44516160,348,492,260
171194400,900,472,403
17192448,224,312,246
412328000,796,740,700
25547940,276,605,153
711895,823,865,1
116511120,705,528,313
17519736,39,964,466
142928640,240,653,912
809055360,828,992,985
253076,1,838,302
5085000,12,565,750
150391840,488,811,380
65898036,69,956,999
163833516,398,891,462
96285024,307,432,726
11543155,257,691,65
99670824,354,316,891
14562180,505,356,81
255391920,532,756,635
190892715,871,285,769
7858125,55,635,225
159936,4,714,56
64269200,146,568,775
10341520,40,313,826
86873320,190,757,604
34121220,140,593,411
128192202,817,758,207
93499840,670,356,392
194821728,283,852,808
32841450,306,675,159
250867128,961,876,298
26491846,73,842,431
105617536,592,232,769
451200,384,235,5
98952756,829,609,196
529021656,802,753,876
455134779,657,781,887
4922370,162,103,295
48760008,967,132,382
83976102,426,447,441
22210200,675,914,36
8550550,97,430,205
124945920,374,580,576
8094320,860,362,26
48901940,331,830,178
2095852,253,38,218
305112600,767,425,936
243500608,958,611,416
65620800,525,448,279
3266980,862,758,5
726137952,951,892,856
299378925,943,765,415
10815360,16,786,860
80579760,984,862,95
26596955,385,973,71
428162735,715,847,707
29965550,734,355,115
1615864,103,424,37
63923904,342,396,472
16140800,520,80,388
910272,862,3,352
83710800,674,575,216
285704064,576,687,722
20690640,180,927,124
9949996,266,317,118
1272456,12,411,258
436721175,825,753,703
178024600,916,338,575
60010080,312,295,652
116664408,684,917,186
21597975,105,315,653
144776880,466,863,360
18910208,236,313,256
118940580,635,363,516
254189160,498,940,543
22653477,291,337,231
93375360,516,232,780
132539328,324,592,691
405410172,991,438,934
45917592,996,623,74
145385856,596,352,693
135614440,529,580,442
60899520,365,352,474
12681312,168,113,668
108123620,718,814,185
79504896,813,764,128
2963220,262,30,377
262786545,669,645,609
267910548,852,901,349
24921600,649,64,600
327644268,822,401,994
126182466,306,883,467
114862406,883,674,193
24941500,830,601,50
53420192,314,392,434
121014192,173,944,741
132184191,547,739,327
129702755,637,965,211
195918996,777,373,676
165443824,796,571,364
9224446,86,199,539
98032704,266,698,528
25832895,993,605,43
27509768,286,556,173
23700600,385,81,760
11469600,450,472,54
37823760,90,449,936
894110,70,241,53
381409368,713,744,719
2731250,190,625,23
426000000,1000,568,750
16005546,339,387,122
411977817,437,981,961
35169570,171,785,262
89949300,870,211,490
95382540,719,804,165
49233184,689,154,464
535225824,966,776,714
34971552,176,399,498
6442176,89,208,348
163427682,983,229,726
94160000,1000,440,214
156796080,398,840,469
61040220,86,885,802
49569000,806,75,820
4965168,78,146,436
67033224,414,206,786
27776640,888,340,92
130325370,367,890,399
14031150,575,98,249
57051876,249,686,334
8332570,295,487,58
680760,90,62,122
38753000,271,220,650
54041890,665,179,454
783360,8,272,360
2234880,485,576,8
40914720,264,615,252
92108350,290,457,695
77520000,570,320,425
94581000,750,678,186
47061336,791,444,134
15176550,530,249,115
24151050,105,410,561
569915514,867,846,777
6864132,44,349,447
2205784,68,662,49
57790854,649,918,97
86065360,985,344,254
57728616,103,968,579
251331948,842,322,927
29297888,482,131,464
4183938,153,242,113
359647860,835,753,572
115036025,443,325,799
21818766,138,223,709
51005452,892,211,271
161129262,683,274,861
47627580,429,793,140
42279510,210,911,221
10852953,883,17,723
6481964,346,493,38
32511024,216,827,182
88025678,271,338,961
193132952,907,344,619
70384572,134,639,822
24874290,369,105,642
151968498,437,479,726
23880400,454,200,263
102203793,361,747,379
12675180,60,293,721
14218575,365,795,49
397232613,813,699,699
75368370,770,177,553
587705300,884,725,917
504841344,896,641,879
232642200,965,588,410
18154690,214,361,235
134403360,455,544,543
8296320,894,58,160
187309360,673,994,280
84778000,760,115,970
558905508,756,789,937
29583648,96,739,417
13144500,276,635,75
114585444,591,642,302
105388528,554,632,301
68888610,882,635,123
334414080,528,696,910
44634744,83,693,776
125277108,956,209,627
200433051,987,533,381
287422863,507,763,743
16276854,102,979,163
2571079,959,7,383
36552108,102,466,769
18894750,525,305,118
347907264,573,848,716
163868432,364,467,964
129567600,744,270,645
84428676,207,829,492
35251962,69,934,547
99486464,343,824,352
925830,254,729,5
322379304,767,996,422
139401940,740,257,733
48277746,451,114,939
261321984,491,704,756
85137408,186,596,768
4962572,19,334,782
103264460,610,442,383
5728800,308,20,930
37190594,614,119,509
14594426,154,977,97
234681408,992,674,351
280022475,565,705,703
94510960,905,214,488
6101020,58,134,785
297437400,892,975,342
88132800,976,525,172
4302150,29,258,575
9837240,49,420,478
74651200,481,194,800
64941200,358,907,200
249611064,818,708,431
81711784,242,778,434
177613632,372,609,784
88987080,910,281,348
186012090,341,855,638
170945,1,191,895
53973760,283,745,256
970900,133,292,25
55673744,371,664,226
162553664,904,247,728
12999696,51,356,716
201388923,823,513,477
141431472,753,688,273
914100,277,12,275
491541160,632,895,869
23914880,880,344,79
434298480,662,840,781
291598164,468,869,717
48186132,146,821,402
112347000,750,342,438
13374144,856,744,21
78122244,222,502,701
2327337,241,111,87
429996840,932,507,910
15789600,90,430,408
57278312,202,364,779
169652000,584,500,581
341417232,624,993,551
30318456,889,42,812
216496800,351,800,771
53993615,373,221,655
151090128,437,392,882
256902075,745,395,873
24493690,89,377,730
9068400,300,916,33
18754278,463,157,258
135474960,744,695,262
19532592,632,606,51
31457400,148,327,650
170158032,979,306,568
46826850,554,161,525
18023040,447,480,84
120825180,721,532,315
228080007,927,697,353
28951356,98,929,318
9025632,74,924,132
155062908,182,993,858
136336564,481,764,371
13502250,75,706,255
12413796,73,766,222
73800956,263,961,292
50446980,235,801,268
36406905,457,565,141
61107424,592,707,146
149597540,397,415,908
253850036,698,671,542
41388438,546,637,119
770316316,973,836,947
525018,39,254,53
203148000,864,475,495
57706803,123,693,677
151869524,257,964,613
299171250,875,435,786
86192400,662,140,930
342509211,747,803,571
21627000,750,801,36
90362952,172,846,621
59501217,703,89,951
57657600,624,168,550
111425925,195,745,767
3419310,879,5,778
102509820,577,987,180
3036800,73,128,325
129695377,353,719,511
29084832,162,916,196
691771514,838,991,833
59687768,427,173,808
249152624,613,764,532
25395300,116,973,225
49525938,831,99,602
52124256,138,688,549
428740,221,5,388
9114992,68,188,713
655846380,954,854,805
56593530,735,939,82
105281451,209,729,691
71945550,675,274,389
35191530,510,123,561
24044660,167,626,230
21786192,564,174,222
32322972,339,484,197
119205240,294,970,418
571040,43,83,160
558247950,897,922,675
511892325,827,655,945
104025600,240,840,516
93512328,987,911,104
304855995,393,835,929
3721976,58,263,244
110836800,179,774,800
35909720,131,308,890
102189500,602,250,679
316350144,612,979,528
33865614,122,621,447
38301780,393,443,220
3716235,45,307,269
341401984,658,968,536
622894404,809,836,921
235946196,918,327,786
20285067,869,93,251
7005892,271,92,281
229089792,417,592,928
441600,10,128,345
46555758,153,862,353
10913070,785,662,21
25565880,230,118,942
18250050,49,975,382
8373120,445,196,96
75919000,961,316,250
36808590,139,910,291
5757920,194,140,212
6469580,65,298,334
112680679,691,911,179
100320000,304,600,550
151952766,483,646,487
76332564,603,548,231
175694400,450,498,784
547777200,669,890,920
415025625,515,875,921
533487408,883,984,614
369913140,597,898,690
205712000,559,500,736
31988424,37,978,884
36027225,325,327,339
322629120,440,804,912
436862496,841,672,773
158856320,295,601,896
142128000,960,315,470
361120851,819,629,701
285885600,340,910,924
63126460,877,118,610
6957600,25,446,624
29708707,421,593,119
20875302,42,841,591
27047128,571,62,764
1167177,339,11,313
248731280,665,964,388
9653616,488,126,157
97265275,307,437,725
36675510,94,703,555
118396080,302,726,540
47657766,381,566,221
2909280,870,304,11
22697136,276,178,462
224655020,670,934,359
306914080,664,605,764
63240534,378,571,293
419699247,697,781,771
58705920,208,560,504
215039188,527,494,826
274726800,670,804,510
66882432,824,152,534
79624512,426,792,236
199592652,259,862,894
5046813,123,423,97
233894826,627,787,474
15357888,293,234,224
176596762,674,479,547
39377338,119,979,338
4616928,184,204,123
19686888,684,78,369
337587024,739,744,614
624627300,991,825,764
10438125,375,95,293
9857640,156,142,445
48034874,206,929,251
67151700,836,675,119
282077664,906,976,319
90718200,900,998,101
587288052,873,761,884
867912,87,86,116
28947090,211,510,269
285953220,505,756,749
126239321,611,307,673
285369480,648,561,785
50241730,70,919,781
15363918,27,909,626
15364800,150,194,528
237811368,986,404,597
4848750,862,15,375
63810400,961,80,830
8662320,681,240,53
117987240,644,186,985
101143350,417,770,315
3373920,396,852,10
1137062,53,631,34
104069070,553,306,615
288069912,692,702,593
400992438,939,826,517
187200464,646,296,979
12688650,585,90,241
114967328,196,908,646
6861052,209,116,283
299321568,819,864,423
395714160,540,773,948
2832720,111,440,58
500802804,743,948,711
344154020,518,841,790
8944704,879,318,32
80755704,366,681,324
48199536,441,552,198
150903168,962,172,912
474280994,781,674,901
48837642,359,246,553
225159480,936,553,435
52230474,761,82,837
28976568,986,158,186
190017360,606,670,468
40772820,326,165,758
29771280,537,231,240
186223800,878,420,505
43442384,688,271,233
210650706,459,669,686
15860075,107,245,605
145426264,422,404,853
25789785,345,181,413
19585665,327,605,99
96003960,494,246,790
383959884,979,483,812
19790400,760,93,280
124443660,562,610,363
11521932,58,226,879
54577701,629,933,93
25751328,96,527,509
4990830,191,78,335
319910448,892,726,494
256926780,449,660,867
509822250,807,722,875
314280,24,15,873
181916280,617,840,351
357120672,584,786,778
255863880,337,999,760
96115122,277,666,521
54607104,288,274,692
25761120,680,231,164
172446720,206,872,960
22629900,75,964,313
4549040,505,16,563
30682368,128,386,621
99833580,343,441,660
104446800,456,509,450
844066200,888,965,985
35170875,135,613,425
522796440,920,617,921
8987622,282,203,157
22254386,854,103,253
33948453,77,523,843
177622900,524,455,745
3067134,709,721,6
52731252,147,668,537
4076384,328,956,13
141780870,630,499,451
56308140,230,522,469
7758920,860,26,347
295922502,618,697,687
27892350,639,45,970
447705132,986,569,798
304836080,652,485,964
716584050,950,921,819
8686116,114,249,306
316888500,750,731,578
4145024,94,53,832
48129900,364,205,645
139989870,405,666,519
137390900,866,475,334
30329100,478,235,270
137400462,333,566,729
83200409,523,257,619
207718850,563,785,470
621113598,777,922,867
205944921,819,841,299
122566600,425,472,611
236205,15,29,543
242514162,506,549,873
148975200,608,297,825
337691886,721,502,933
69558300,427,181,900
199336950,450,593,747
8247501,621,57,233
2237811,177,269,47
323749008,594,772,706
45074112,118,736,519
189408120,284,946,705
47278080,576,114,720
30603456,244,936,134
92130962,407,703,322
42320212,979,107,404
131503400,290,820,553
25729800,152,555,305
42679000,175,910,268
286380360,610,828,567
12311676,74,702,237
170992800,440,510,762
3933204,166,66,359
30690760,445,932,74
250069975,673,835,445
282082120,920,809,379
302550864,751,616,654
219482172,663,588,563
673483504,916,926,794
52766142,89,691,858
10950900,150,211,346
121775934,679,421,426
139551156,762,393,466
56606,22,31,83
3370692,123,403,68
199309005,307,945,687
7872500,235,100,335
54256952,346,394,398
15828420,797,60,331
8581725,887,645,15
127220940,990,137,938
1577716,134,406,29
81700542,539,401,378
18215550,515,393,90
313146725,943,925,359
70851776,758,736,127
12337150,175,349,202
246049440,645,917,416
93018870,818,133,855
30241674,278,237,459
110122740,315,351,996
83593692,553,228,663
20365758,141,543,266
28430808,739,56,687
104199200,368,809,350
49934304,476,846,124
153455224,767,281,712
107829120,568,678,280
74989250,365,587,350
64460825,803,475,169
158054655,979,229,705
44894720,284,608,260
1267838,22,143,403
105182781,979,607,177
104061936,492,836,253
150843210,899,210,799
494894400,721,960,715
12317172,331,443,84
192500455,851,281,805
70321860,357,938,210
390420045,815,527,909
390220260,710,834,659
209236527,549,799,477
50019120,486,155,664
410043654,694,711,831
23155242,902,597,43
6400800,889,800,9
25334000,200,239,530
127257480,930,362,378
411815698,518,829,959
88580336,533,272,611
61576280,487,290,436
135933600,271,528,950
90712500,625,708,205
30485728,247,203,608
204604400,292,770,910
7341360,195,104,362
48267600,475,696,146
27468210,517,322,165
370199214,539,966,711
59618592,162,902,408
19709900,761,74,350
49686138,153,818,397
89361636,118,798,949
30561000,300,835,122
2798016,494,472,12
40002015,751,201,265
315446516,658,847,566
234060568,554,553,764
468983998,571,833,986
52352192,842,536,116
398230950,697,586,975
35999966,769,526,89
46007808,389,256,462
1657782,669,413,6
173675700,550,318,993
11726640,18,890,732
712080,43,414,40
546556452,851,897,716
17037354,218,239,327
513832104,843,699,872
26626301,571,221,211
360842240,946,596,640
74617200,245,376,810
15574110,95,267,614
68285580,471,659,220
97924248,276,414,857
73822400,592,215,580
140482560,538,480,544
49277484,86,729,786
89553872,604,202,734
45894240,314,720,203
36521472,124,416,708
30319500,425,290,246
97970598,933,222,473
59247568,716,548,151
34076160,435,102,768
152388540,270,863,654
28046900,206,778,175
88477788,938,237,398
401446880,895,524,856
713496,6,548,217
131238112,296,796,557
932640,10,804,116
356557320,952,435,861
59672295,321,243,765
190811648,928,724,284
121344300,515,770,306
83402514,703,234,507
119721888,912,221,594
94339443,499,337,561
95914,434,221,1
57432472,529,331,328
28652760,355,354,228
9028656,338,318,84
168583146,753,314,713
14124530,283,62,805
213326064,357,708,844
115311680,374,376,820
326465100,786,585,710
49915008,352,468,303
8451856,119,184,386
62027856,209,432,687
864042452,998,923,938
4205656,742,218,26
514466040,836,730,843
67253760,128,834,630
625464,438,714,2
205909134,318,697,929
1717980,15,418,274
284617216,701,976,416
223249290,785,341,834
156624192,288,746,729
75703580,115,827,796
1644732,942,2,873
414419010,674,895,687
1452132,6,386,627
407203500,690,814,725
50214906,833,197,306
51162384,318,182,884
203676320,544,727,515
20703350,361,62,925
202551024,296,849,806
202977450,306,785,845
72312240,429,688,245
1330182,42,621,51
1882125,717,5,525
66223008,881,432,174
397710240,752,578,915
1159380,76,135,113
177028488,659,546,492
23599400,631,748,50
18749544,682,87,316
180354900,946,930,205
166173696,384,876,494
214665228,269,821,972
204901000,1000,289,709
153267324,469,678,482
21761292,49,476,933
13168540,154,503,170
135886950,955,527,270
209804175,855,665,369
235429012,598,461,854
85730850,813,475,222
610141411,781,869,899
40849776,697,148,396
5036416,146,77,448
284280,618,460,1
451743386,991,634,719
95149368,129,842,876
264806512,674,733,536
59612280,824,105,689
34940680,326,466,230
257350548,917,364,771
207527199,451,489,941
767924,491,92,17
485510568,942,958,538
23369472,756,46,672
37906824,857,76,582
96341448,122,833,948
126693681,453,911,307
82830000,625,528,251
140432524,262,947,566
1179762,249,206,23
6145920,970,792,8
8292144,592,87,161
56829696,96,961,616
68607189,917,153,489
179727240,616,367,795
10006450,335,103,290
25456314,386,247,267
184955040,344,870,618
54978000,748,245,300
30429600,372,409,200
10284932,476,697,31
324499920,636,526,970
40849279,389,607,173
87586680,178,834,590
97594686,921,203,522
59419920,313,452,420
763521896,772,991,998
19375488,556,363,96
1123620,5,614,366
20448693,817,309,81
1788066,617,69,42
123527664,437,624,453
257653796,634,641,634
712860,327,4,545
531025073,629,937,901
109885824,816,181,744
22045452,156,319,443
182912275,533,925,371
94394520,198,985,484
121278638,239,754,673
58000464,464,817,153
50776960,640,221,359
18792900,105,380,471
5792988,73,204,389
579700800,756,900,852
1117452,53,753,28
262358352,664,542,729
59644026,762,351,223
260994636,486,623,862
25895232,732,66,536
43867200,481,190,480
46833020,59,860,923
1194150,190,419,15
236872272,508,793,588
19760752,118,692,242
27724648,367,76,994
13318344,558,68,351
9173504,128,92,779
215771904,744,848,342
36583110,411,230,387
62723286,151,491,846
86552976,932,213,436
9754413,991,17,579
458711154,682,859,783
90564462,519,458,381
161795634,651,869,286
90503400,849,325,328
65663118,103,993,642
47533824,256,351,529
5830188,281,38,546
198050832,504,766,513
4638816,26,826,216
37839123,773,63,777
235940380,365,802,806
3063060,231,78,170
157505600,686,400,574
78326325,685,231,495
284354730,823,349,990
106830297,287,531,701
20170332,329,156,393
18957888,368,486,106
224019999,459,889,549
183588080,520,367,962
157895627,487,929,349
19986816,23,992,876
160662492,426,717,526
73708650,710,769,135
265017375,875,657,461
6279000,50,130,966
3575856,46,82,948
154326528,768,214,939
48648509,221,533,413
737919,689,21,51
167126712,974,316,543
363606667,953,467,817
27115200,35,960,807
92169000,990,700,133
22690560,240,304,311
59724978,366,331,493
192068682,551,533,654
35639303,709,167,301
1049760,540,72,27
4726722,787,13,462
401107875,789,875,581
277618704,788,628,561
194779200,400,868,561
384734074,859,937,478
108185544,228,783,606
140492880,365,648,594
20413980,381,188,285
117400096,374,368,853
107656458,438,949,259
2374290,30,93,851
128102325,335,795,481
74258856,357,321,648
118884480,880,866,156
42414414,679,174,359
31076864,754,322,128
141300624,904,654,239
9840768,523,294,64
2241120,560,29,138
85961075,725,853,139
445164724,989,524,859
73155030,845,307,282
111895344,324,668,517
13149520,211,380,164
1665888,296,21,268
92422200,221,697,600
13526016,68,384,518
147377124,738,802,249
168895440,651,282,920
185788460,494,526,715
231253750,625,749,494
32157450,150,717,299
26185836,431,122,498
101447500,935,124,875
65766540,476,151,915
26650944,424,81,776
112179600,470,680,351
563696640,780,768,941
376442352,606,858,724
117083386,391,511,586
111584880,193,730,792
3939072,12,892,368
54628650,193,333,850
229090992,372,911,676
62787816,481,777,168
214628085,245,893,981
50856960,256,645,308
32185205,41,845,929
13380480,404,92,360
127330476,722,273,646
583795064,779,904,829
2238544,14,632,253
333803344,592,739,763
359508240,767,620,756
39261440,740,829,64
5525808,76,332,219
399475824,869,471,976
7368,4,614,3
10950720,176,610,102
28851200,161,448,400
44510796,297,828,181
263950760,757,920,379
156411864,372,497,846
26249720,482,389,140
3161088,32,168,588
209043968,952,292,752
129416517,843,219,701
76020000,560,181,750
127208340,438,630,461
1557696,28,76,732
31704960,337,280,336
147464460,780,337,561
249400800,670,720,517
76083300,909,90,930
127536192,672,282,673
87808000,560,490,320
6877200,521,825,16
47523392,148,488,658
1087900,22,230,215
51178968,522,254,386
256813956,941,798,342
47800752,454,214,492
217771680,987,224,985
229086,33,13,534
131091260,874,530,283
71180802,969,462,159
34833600,240,615,236
102625600,196,770,680
72290400,350,208,993
66401937,379,189,927
2755020,170,37,438
141155560,338,628,665
13898240,64,488,445
233126400,934,832,300
40708272,88,489,946
172717296,827,916,228
225192,853,33,8
289898700,925,364,861
11628000,228,75,680
28840800,305,96,985
37616721,587,521,123
2133480,773,460,6
12241370,41,409,730
253874751,863,741,397
17875968,529,352,96
16406112,174,664,142
221827020,885,892,281
147465500,500,463,637
17182536,24,931,769
239236032,944,431,588
2421440,460,56,94
359370990,935,393,978
61114020,145,618,682
65181692,283,284,811
12735352,56,277,821
14256648,378,42,898
183119040,292,720,871
294918408,648,829,549
144686520,990,641,228
96868686,789,314,391
24945484,83,331,908
105766224,964,446,246
89290836,692,243,531
37515690,285,309,426
10479648,631,48,346
2462115,159,95,163
25749252,54,898,531
251863920,990,308,826
34987176,658,422,126
6497040,20,428,759
27285810,87,790,397
94702080,649,190,768
8647884,651,27,492
407766216,482,986,858
12267450,699,270,65
9912816,164,414,146
503969376,779,736,879
69102099,781,113,783
154785906,253,738,829
57463867,97,599,989
60621796,229,578,458
90915000,580,330,475
174576870,295,702,843
46550329,191,259,941
5981880,158,60,631
380765385,819,869,535
18584000,92,400,505
170172576,581,648,452
7200900,252,381,75
515782176,952,897,604
10234224,264,78,497
48551620,598,230,353
216598564,493,884,497
264324224,976,388,698
259016520,903,404,710
243136640,274,940,944
48025044,942,174,293
21809592,872,63,397
90339048,536,549,307
15043112,314,812,59
229057520,607,424,890
912288,78,688,17
129853980,817,180,883
174595266,303,701,822
56101227,91,651,947
101094830,349,415,698
56607152,701,112,721
43586844,233,393,476
3217327,19,541,313
131529420,671,990,198
876942,66,103,129
4753353,687,187,37
123319560,690,364,491
29296176,706,312,133
296471868,643,998,462
182501032,766,889,268
701157912,988,831,854
596798433,987,753,803
22496634,58,607,639
328552560,630,584,893
15520000,776,250,80
13904079,493,553,51
644267520,960,717,936
253083600,300,996,847
49572600,210,740,319
75080616,676,321,346
31752512,424,92,814
39014976,812,528,91
26622735,593,73,615
19630026,478,81,507
49964688,568,362,243
105070000,395,350,760
36690368,304,844,143
3665970,14,345,759
4939880,206,110,218
233129800,788,610,485
302077400,485,920,677
386489610,739,585,894
4242381,319,341,39
199783845,305,657,997
318245280,785,618,656
10379300,542,25,766
3283434,483,103,66
110525184,462,356,672
75349440,170,648,684
56408625,325,609,285
6856272,538,18,708
5951424,96,278,223
58218852,164,491,723
5901012,467,234,54
143611325,221,935,695
50455125,387,875,149
62391870,394,345,459
35830200,210,449,380
93160620,140,691,963
276197320,980,491,574
3172365,81,105,373
44375100,678,350,187
31507476,546,946,61
209356224,952,374,588
345468960,620,981,568
421771140,763,666,830
64203480,523,440,279
142500576,472,724,417
137054866,659,494,421
317596550,709,527,850
139260000,165,844,1000
32634000,70,666,700
231731214,571,429,946
61719084,846,579,126
25879500,710,150,243
78897728,713,532,208
442296690,818,957,565
7097472,288,61,404
12120324,849,43,332
227318784,528,961,448
118898010,490,387,627
112510640,472,605,394
15360312,132,166,701
1617888,887,96,19
123514146,357,447,774
79737664,296,446,604
21212455,383,583,95
363580056,444,938,873
161091420,314,735,698
103602,1,186,557
82658292,626,177,746
444917976,853,618,844
543814656,968,608,924
126450324,363,546,638
51739826,193,311,862
2238336,232,36,268
145160785,883,385,427
12424640,947,16,820
83024172,491,308,549
6388428,141,188,241
168783712,928,761,239
31646400,694,300,152
197094375,375,947,555
545991840,810,906,744
245051352,441,822,676
14500864,49,578,512
10276112,439,152,154
321600,402,16,50
200041785,855,501,467
80909400,205,660,598
50454614,931,79,686
189783102,523,614,591
35413664,436,568,143
87515568,882,316,314
119221200,945,166,760
101097801,333,553,549
25682144,872,74,398
55155240,180,602,509
18175608,866,159,132
49184212,371,253,524
5242482,603,69,126
3944928,58,156,436
130849884,341,561,684
175289478,854,831,247
57417525,275,209,999
9747810,914,135,79
152042382,639,878,271
60170850,747,179,450
188748000,749,420,600
266591280,380,969,724
31189356,187,678,246
404102160,591,888,770
64196681,131,937,523
37587312,761,112,441
246521925,311,975,813
47793830,146,329,995
13112640,30,471,928
361711644,742,719,678
4301550,79,225,242
460523805,931,673,735
59263104,64,942,983
509870834,697,902,811
685489450,895,802,955
94564368,304,369,843
78318680,545,184,781
33870720,276,416,295
191761761,807,811,293
56439240,460,338,363
15486660,241,306,210
110811204,531,514,406
96205296,732,206,638
64825059,533,213,571
204264126,937,734,297
140463180,963,187,780
213393060,895,444,537
18141760,712,52,490
201371432,856,641,367
532981680,906,770,764
227576304,358,872,729
170200320,349,640,762
107353363,871,499,247
40436372,226,653,274
113729616,286,504,789
490233198,546,919,977
47562928,721,304,217
35670336,461,124,624
6008832,652,16,576
137846016,198,896,777
90055290,510,611,289
133271325,825,279,579
13275504,68,638,306
335449280,535,776,808
11594520,321,516,70
21514185,35,887,693
2117016,44,99,486
63526617,261,319,763
40329926,481,106,791
129003840,720,553,324
198358380,710,306,913
274266720,690,624,637
154067160,852,845,214
199113680,628,332,955
24421670,65,658,571
265002108,618,763,562
432178944,908,592,804
278164125,993,747,375
1396656,53,366,72
129294560,395,772,424
112519680,690,448,364
184328100,433,473,900
42422718,782,169,321
3881092,223,229,76
47946290,86,937,595
69300448,532,152,857
2364607,773,133,23
68901840,560,279,441
23499840,56,807,520
116758524,899,137,948
218184358,833,706,371
77086800,184,570,735
10047632,283,112,317
102325482,527,603,322
28964800,215,421,320
322676270,953,691,490
110795232,417,368,722
220432924,526,634,661
364374720,543,932,720
85205034,162,881,597
675655872,991,804,848
53102390,389,935,146
6885448,776,19,467
46493734,262,251,707
46237396,101,593,772
2371197,753,47,67
92528688,582,952,167
144286800,178,840,965
6850944,313,76,288
254794320,495,607,848
23556960,288,399,205
15542800,244,245,260
5407584,619,13,672
588928560,627,995,944
1979640,54,195,188
47547304,449,854,124
1605123,221,269,27
231395010,330,919,763
80279640,984,735,111
22958056,407,88,641
128115870,694,397,465
300625962,546,851,647
372504420,881,972,435
196094592,992,612,323
1841268,962,22,87
401742518,769,943,554
139454406,531,777,338
52798668,731,156,463
122987904,832,694,213
283900680,940,918,329
2835612,83,234,146
30323580,685,186,238
224174886,879,577,442
22563036,668,417,81
84181968,772,468,233
192478363,427,473,953
15519176,443,116,302
33745425,199,255,665
2233632,439,8,636
525694848,877,892,672
122805072,351,444,788
223807500,588,435,875
312513788,947,844,391
48043800,558,100,861
6199160,44,965,146
12287880,638,321,60
62617856,581,128,842
40608729,899,63,717
33224052,391,388,219
533116080,735,828,876
33497820,255,164,801
10980200,550,322,62
48435010,299,167,970
74058336,352,241,873
35112000,275,420,304
82239720,718,498,230
90784616,899,104,971
60626146,398,329,463
77904560,428,190,958
22828960,218,272,385
44287936,76,688,847
140355600,840,434,385
307937880,673,492,930
131898768,848,373,417
77704770,649,614,195
12938940,196,489,135
212608000,550,604,640
51781821,247,469,447
2294400,956,40,60
26004300,210,427,290
65086308,882,147,502
3207948,394,23,354
59427525,307,435,445
95738112,432,912,243
253316286,662,549,697
151156248,867,248,703
78532752,303,334,776
42239840,376,820,137
65681928,468,226,621
26934428,661,668,61
345141228,961,519,692
218862420,980,493,453
52705800,658,445,180
79536720,820,118,822
46252800,792,200,292
16943050,643,425,62
137670,39,353,10
46798830,117,670,597
299053688,604,881,562
522448960,968,655,824
31983840,334,152,630
770109750,905,930,915
139999860,546,693,370
121932360,615,264,751
222427800,889,300,834
6814692,38,243,738
38555088,822,286,164
514643160,815,996,634
57907008,184,837,376
280180992,633,448,988
21334408,134,751,212
64389600,542,540,220
116610312,642,499,364
231306768,907,462,552
10233180,834,30,409
210121296,409,973,528
4347840,280,24,647
122843552,296,598,694
267979096,946,604,469
150896952,711,239,888
380851200,551,720,960
49093776,976,207,243
165052404,243,718,946
18144504,139,441,296
218383620,598,705,518
293898780,486,742,815
270314484,517,748,699
219975680,934,368,640
265072440,454,740,789
48833382,249,397,494
297730044,548,603,901
380319628,598,802,793
1878228,396,17,279
5757440,692,160,52
130458560,998,380,344
86394000,850,330,308
29345750,125,287,818
322771720,934,740,467
52865000,872,97,625
127494750,575,389,570
87905400,475,701,264
26209008,324,378,214
3261060,972,55,61
481070,5,659,146
183512960,272,835,808
296600400,360,870,947
29527776,444,978,68
527186616,926,627,908
73761340,430,862,199
129192894,459,823,342
2009442,267,106,71
34642692,129,556,483
53316900,490,806,135
91149806,727,278,451
4116840,406,338,30
16016924,833,92,209
520769808,983,936,566
228617792,736,919,338
3062969,679,347,13
10899360,108,348,290
195369984,288,928,731
493895424,836,816,724
329418656,551,628,952
315666000,468,950,710
45167682,614,791,93
272782488,422,913,708
52345965,735,229,311
165896880,557,876,340
13810500,930,45,330
171678528,486,608,581
116166960,210,788,702
111452936,872,133,961
48839076,572,537,159
126190948,314,754,533
1667490,62,33,815
208278000,812,950,270
1043504,242,28,154
6675628,68,773,127
